,country,no_profiles,avg_profile_len,std_profile_len,female_ratio,avg_monthly_duration,total_monthly_duration,std_monthly_duration,avg_high_agreement,avg_low_agreement,avg_views,total_views,std_views,avg_questions,std_questions,total_questions,avg_answers,std_answers,total_answers,avg_comments,std_comments,total_comments,lon,lat
171,Philippines,42727,14.326590076590076,30.819333275816646,0.2039713347267841,1.2922891848245912,55215.64000000031,2.15233547650839,9.840733025955485,1.3542724740796217,12.93638682800103,552733,177.75191970428705,6.233720044034211,16.18730069061065,73614.0,13.552169343942351,84.86769700049084,90271.0,24.249706457925637,111.92873081470508,247832.0,122.7312101,12.7503486
172,Pitcairn,5,13.5,12.7148207485071,0.0,3.378,16.89,3.939697957965813,172.2,24.8,96.0,480,148.69599860117287,32.75,27.885181249784505,131.0,63.333333333333336,95.19628844305502,190.0,138.75,197.96695852254402,555.0,-130.101782,-25.0657719
173,Poland,52062,10.185079996213197,26.374339633643107,0.14735463348458624,2.532621873919547,131853.35999999946,2.919668403969809,36.470150973838884,4.9397257116514925,35.88457992393685,1868223,425.7335026730017,6.515954647658231,18.023011302874654,136203.0,22.180760843227525,163.00817249628332,366160.0,39.82358475772307,512.168083769709,761865.0,19.134422,52.215933
174,Portugal,17754,13.892451956471405,29.779194143371225,0.1278099340422668,2.7842277796552892,49431.18000000001,3.080541178548413,34.94761743832376,3.093331080319928,25.859355638166047,459107,210.6187564416645,6.7283161601669494,20.873887042453475,51586.0,14.466964285714285,71.54004606135858,81015.0,28.782706661033657,156.72321691637322,204386.0,-7.8896263,40.0332629
175,Puerto Rico,154,23.333333333333332,42.9857493582155,0.07751937984496124,1.8304545454545447,281.8899999999999,2.6221423513974744,60.214285714285715,1.7077922077922079,21.11038961038961,3251,101.12637287099389,8.621621621621621,13.437822557061656,319.0,17.03125,33.29291736652397,545.0,33.567567567567565,52.74021264680329,1242.0,-66.26152219418967,18.19897685
176,Qatar,1380,25.866962305986696,54.05622623689276,0.16822429906542055,1.823652173913057,2516.6400000000185,2.5921041193987198,14.128985507246377,0.8166666666666667,26.495652173913044,36564,348.00028024410176,5.533185840707965,11.653582779632638,2501.0,16.552816901408452,68.07873761318744,4701.0,26.527704485488126,97.34092244689232,10054.0,51.2295295,25.3336984
177,Romania,23888,11.13661971830986,26.087237592933366,0.17704635358555634,2.5438408405894157,60767.26999999997,2.9899904749460067,33.99434862692565,2.4694407233757536,36.120437039517746,862845,437.6225848752854,6.945464480874317,18.821752457973748,63551.0,21.49233464739378,128.58509528742923,147201.0,38.02538803994706,253.17023226158418,316029.0,24.6859225,45.9852129
178,Russian Federation,85534,10.158152065455997,27.48290166449214,0.12730306211975204,2.6246970795238584,224500.8399999937,2.943768541436998,34.6040989548016,2.9668319031028596,29.288306404470738,2505146,326.32991436545217,6.39918500407498,23.33044384663566,196295.0,18.39255200950155,121.14591719631987,480064.0,36.86848574237955,342.95179594978543,1049867.0,97.7453061,64.6863136
179,Rwanda,1066,20.424836601307188,35.418378633912376,0.22072678331090176,1.2992401500938053,1384.9899999999966,1.7736252057418431,9.853658536585366,0.40619136960600377,7.027204502814259,7491,44.91916799748534,5.033492822966507,15.63107813322291,1052.0,8.690217391304348,24.23578873670481,1599.0,17.9390243902439,52.542439185926305,2942.0,30.0644358,-1.9646631
180,Réunion,170,14.857142857142858,19.988609592904577,0.15942028985507245,2.108470588235293,358.43999999999977,2.897405697729665,12.523529411764706,0.18235294117647058,10.441176470588236,1775,30.529829410182234,6.909090909090909,11.785541561548621,380.0,6.8,9.538227182122355,374.0,14.44,16.783325057925794,722.0,55.536480112992315,-21.130737949999997
181,Saint Barthélemy,4,1.0,,0.0,0.6924999999999999,2.7699999999999996,0.666802069582871,0.25,0.0,1.75,7,3.5,2.0,,2.0,,,0.0,2.0,,2.0,-62.811568843006896,17.9036287
182,"Saint Helena, Ascension and Tristan da Cunha",2,8.0,,0.0,4.61,9.22,3.2385490578343883,0.0,0.0,5.0,10,7.0710678118654755,,,0.0,6.0,,6.0,3.0,,3.0,-5.702575637953244,-15.96545515
183,Saint Kitts and Nevis,13,31.0,47.5972688292091,0.2222222222222222,0.7461538461538461,9.7,1.2446923211617296,0.0,0.0,1.6153846153846154,21,2.9591232242693533,1.0,,1.0,,,0.0,1.0,,1.0,-62.6725973,17.250512
184,Saint Lucia,61,38.416666666666664,59.17984135825649,0.22727272727272727,1.6380327868852465,99.92000000000003,2.3787369335231467,6.80327868852459,0.13114754098360656,7.262295081967213,443,32.016090558417794,6.357142857142857,8.242545749922195,89.0,5.625,8.416607731995457,45.0,16.846153846153847,29.88267656978469,219.0,-60.975036,13.8250489
185,Saint Martin (French part),8,6.0,6.244997998398398,0.25,1.4925000000000004,11.940000000000003,2.647655296942669,2.625,0.0,1.0,8,1.1952286093343936,1.0,,1.0,1.5,0.7071067811865476,3.0,,,0.0,-63.05129209796061,18.085493
186,Saint Pierre and Miquelon,4,1.0,,0.0,1.5850000000000002,6.340000000000001,2.9380435667293976,16.25,1.75,10.5,42,21.0,14.0,,14.0,22.0,,22.0,54.0,,54.0,-56.195158907484085,46.783246899999995
187,Saint Vincent and the Grenadines,11,120.66666666666667,179.83418288338103,0.1,1.6936363636363636,18.63,1.8478218135267954,0.0,0.0,5.636363636363637,62,7.8137408105558155,2.25,0.9574271077563381,9.0,1.0,,1.0,5.333333333333333,4.041451884327381,16.0,-61.2765569,12.90447
188,Samoa,21,7.166666666666667,7.985403350280227,0.29411764705882354,1.5985714285714285,33.57,2.6853906339940297,4.333333333333333,0.14285714285714285,9.80952380952381,206,17.76969062088321,3.0,3.1622776601683795,24.0,4.333333333333333,4.320493798938573,26.0,4.25,4.334248987508019,34.0,-172.12005,-13.7693895
189,San Marino,31,12.142857142857142,20.31818327086778,0.1,4.678709677419356,145.04000000000002,3.971692117922775,112.45161290322581,6.354838709677419,129.93548387096774,4028,564.5184930826075,7.352941176470588,8.943860858646199,125.0,27.5625,74.81262705363758,441.0,40.8235294117647,113.36293226520168,694.0,12.458306,43.9458623
190,Sao Tome and Principe,14,2.6666666666666665,2.8867513459481287,0.0,2.3035714285714284,32.25,3.1838694579512405,9.214285714285714,0.0,0.8571428571428571,12,2.68491921829898,1.0,,1.0,2.5,2.1213203435596424,5.0,3.0,,3.0,6.9648718,0.8875498
191,Saudi Arabia,9494,18.44717261904762,41.69896948384763,0.1788215904408735,1.562135032652226,14830.910000000235,2.267824829146294,14.269012007583736,0.7276174425953233,13.901516747419423,131981,187.184884169351,5.165881926838102,16.856276795881914,14263.0,11.731182795698924,55.376081200266455,20729.0,21.93856954804739,140.792029951504,49998.0,42.3528328,25.6242618
192,Senegal,1336,14.64406779661017,32.235930175521574,0.16032887975334018,1.3227470059880213,1767.1899999999964,1.932556130457613,2.495508982035928,0.07559880239520958,4.916167664670659,6568,56.574531470176446,3.67027027027027,6.908126313674891,679.0,7.989189189189189,26.63929534361279,1478.0,14.152439024390244,44.128867965082634,2321.0,-14.4529612,14.4750607
193,Serbia,12761,14.89090909090909,33.63724053005359,0.16045872429153635,2.2572227881827174,28804.419999999656,2.7692801874692257,25.25609278269728,1.4041219340177102,20.766632709035342,265003,134.49007812986335,6.420749279538905,16.55874065888108,26736.0,15.694139768097775,72.34122269976554,50080.0,27.2869429241595,99.49643423984742,104700.0,20.55144,44.1534121
194,Seychelles,41,9.55,12.364954721435815,0.11764705882352941,2.220487804878048,91.03999999999998,2.842238511472526,79.09756097560975,1.1219512195121952,13.0,533,49.815158335590986,3.230769230769231,2.488434787634125,42.0,18.833333333333332,37.38671778408298,113.0,23.09090909090909,57.63931738918244,254.0,55.4540146,-4.6574977
195,Sierra Leone,218,9.875,17.477635478962362,0.10714285714285714,0.8526146788990827,185.87000000000003,1.539214309169819,2.6743119266055047,0.045871559633027525,2.4357798165137616,531,23.309735799224253,2.9642857142857144,4.834154281676126,83.0,11.25,28.16872863171628,135.0,12.277777777777779,31.87439605989432,221.0,-11.8400269,8.6400349
196,Singapore,19470,15.608293810044996,35.15354877576798,0.1868850417237514,2.3362408834103885,45486.61000000026,2.994182844118631,31.678120184899846,4.227221366204417,48.603389830508476,946308,974.0988078795033,8.405890711794342,25.98071410386385,65070.0,27.295338743159085,279.09105649783135,144638.0,54.096479599351895,698.1695870034284,367261.0,103.8194992,1.357107
197,Sint Maarten (Dutch part),1,,,0.0,5.75,5.75,,4.0,0.0,12.0,12,,,,0.0,3.0,,3.0,1.0,,1.0,-63.044359755331854,18.02222735
198,Slovakia,5603,10.4708719851577,24.1420218150131,0.10869101003630152,3.016166339461013,16899.580000000056,3.1156300426767034,61.63019810815634,3.930751383187578,60.76369801891844,340459,1744.2409761417373,7.512570965125709,19.18778886430239,18526.0,36.54362077660111,578.9682383146735,72466.0,58.272165857962065,758.3986803027385,132103.0,19.4528646,48.7411522
199,Slovenia,3841,11.813586097946288,26.819990907247572,0.14539877300613496,3.2504946628482245,12485.15000000003,3.389668296676672,54.00286383754231,7.1223639677167405,43.20177037229888,165938,294.32814941580347,8.345714285714285,22.41374857387155,14605.0,20.629842180774748,85.71509510861979,28758.0,40.34643288996372,212.41348474635373,66733.0,14.4808369,45.8133113
200,Solomon Islands,12,9.333333333333334,12.500666648889837,0.14285714285714285,1.095,13.139999999999999,1.3110543987049648,0.0,0.0,0.6666666666666666,8,1.497472618255253,,,0.0,1.0,,1.0,,,0.0,159.1070693851845,-8.7053941
201,Somalia,596,21.594202898550726,97.12770115220378,0.08983451536643026,0.936610738255032,558.2199999999991,1.720473041112653,8.59731543624161,0.4865771812080537,10.783557046979865,6427,132.39069427590275,8.451612903225806,34.56327409040595,786.0,12.870967741935484,39.531885396253834,798.0,40.013698630136986,161.08137118572898,2921.0,49.083416,8.3676771
202,South Africa,26552,18.6632115092485,38.698531958053984,0.17243493021501322,2.269896053028025,60270.28000000012,2.9284008013852563,23.30728382042784,1.6376544139801146,22.486178065682434,597053,256.88523329476607,7.550080220032088,27.166163040080015,65882.0,13.88633737723859,63.85330891650213,96149.0,30.60261620523241,154.77098932637233,240965.0,24.991639,-28.8166236
203,South Georgia and the South Sandwich Islands,7,3.0,4.0,0.0,3.3000000000000003,23.1,3.5338458747753365,13.714285714285714,0.2857142857142857,17.714285714285715,124,31.062916184813716,12.5,16.263455967290593,25.0,4.666666666666667,3.055050463303893,14.0,27.5,23.33452377915607,55.0,-35.8090698,-54.8432857
204,South Sudan,58,11.533333333333333,16.10175973819839,0.2222222222222222,1.014310344827586,58.83,2.058919928121884,7.086206896551724,0.017241379310344827,10.03448275862069,582,45.62623341942174,8.222222222222221,13.217202595271226,74.0,8.6,10.406728592598157,43.0,36.333333333333336,51.47297025300431,218.0,29.6667897,7.8699431
205,Spain,50790,15.067829457364342,33.60284136276356,0.14119667772523,2.748199645599469,139581.05999999703,3.026206253095526,34.771155739318765,3.3742075211655838,28.447076196101595,1444827,384.5289921092107,6.908651870119194,23.01335991940551,134470.0,18.168812170860154,107.15108174974618,310505.0,37.06495998245806,312.25765174537986,676139.0,-4.8379791,39.3260685
206,Sri Lanka,18563,14.05574583677808,26.045295023505723,0.2467903944655092,2.356143942250715,43737.10000000003,2.6397924623608513,33.47185261003071,1.6841566557129775,29.737488552496902,552017,268.7095565128362,7.78300155301426,19.922298487838894,55127.0,16.53078775369797,104.16047939887511,96110.0,29.884166799808277,164.04757659256936,187045.0,80.7137847,7.5554942
207,Sudan,1473,11.607427055702917,22.944422861271082,0.1534795042897998,1.3638153428377398,2008.8999999999908,1.9489819593405902,9.238968092328582,0.2953156822810591,19.158180583842498,28220,505.58626654989473,3.588815789473684,6.542474066425395,1091.0,10.31858407079646,37.24030444719226,2332.0,17.63157894736842,66.70537572002983,4690.0,29.4917691,14.5844444
208,Suriname,141,12.26,16.555176759884517,0.16071428571428573,1.4887943262411354,209.9200000000001,1.9902948364419721,13.851063829787234,1.872340425531915,15.070921985815604,2125,110.09422233381157,3.6923076923076925,5.736099197895481,144.0,13.52,36.908806537193804,338.0,45.59375,186.5508422223576,1459.0,-56.0771187,4.1413025
209,Svalbard and Jan Mayen,5,10.0,13.076696830622021,0.3333333333333333,2.134,10.67,2.9332030274087746,7.0,0.2,8.6,43,9.838699100999074,4.0,4.760952285695232,16.0,2.0,,2.0,7.666666666666667,5.686240703077327,23.0,16.605574070831505,78.51240265
210,Sweden,29356,12.034309572794385,27.450765770559936,0.13974145451661513,3.4063625834581943,99997.17999999876,3.551443353903572,46.07470363809783,5.002725166916473,59.95234364354817,1759961,668.1873021074415,8.15876272989816,23.895005675707544,107353.0,27.793131717981417,192.47689314758978,305113.0,55.87316495659037,652.9706900102639,707913.0,14.5208584,59.6749712
211,Switzerland,19854,12.466764884305398,26.963683266895956,0.14901549574740766,3.401980961015401,67542.92999999977,3.4099543052532173,68.70131963332327,10.784275209025889,80.84995466908431,1605195,1075.7086948110132,9.055968975998322,25.96093281767467,86403.0,34.16763969974979,203.25950236480884,286769.0,68.67054051090889,523.4138611681631,626344.0,8.2319736,46.7985624
212,Syrian Arab Republic,2451,11.935724962630792,37.93522363024024,0.17882611080636313,1.5737984496124107,3857.3800000000188,2.126168493758351,16.343941248470014,0.8425132598939209,11.006935944512444,26978,74.1675182825985,4.924107142857143,11.598032200139714,3309.0,11.18663594470046,35.8139883417551,4855.0,20.8584229390681,95.25326549685116,11639.0,39.0494106,34.6401861
213,"Taiwan, Province of China",50651,6.312778603268945,20.21382686427818,0.17247288552165776,1.5430344909281197,78156.2400000002,2.0296443835721436,6.501312905964344,0.22945252808434186,4.693747408738228,237743,48.027639995631034,3.920688847235239,17.08424045663227,33467.0,7.071074380165289,36.857587041822974,47058.0,13.033413563641512,62.90374898316412,92055.0,,
214,Tajikistan,343,8.457943925233645,18.589041392272442,0.09465020576131687,1.862099125364429,638.6999999999991,2.2968107106241553,27.88338192419825,0.4897959183673469,18.396501457725947,6310,84.52848365567618,8.588709677419354,21.021867088403617,1065.0,9.752808988764045,21.731460697923026,868.0,31.594059405940595,80.05962505755592,3191.0,70.8156541,38.6281733
215,"Tanzania, United Republic of",2198,13.455459770114942,25.691490606278183,0.19119420989143546,1.5203002729754393,3341.620000000016,2.076003894979681,9.533212010919017,0.2961783439490446,7.179708826205641,15781,46.76704105262844,4.715203426124197,11.862691005320572,2202.0,7.091383812010444,16.814338929312378,2716.0,17.112565445026178,62.58894269123735,6537.0,33.6119738,34.9179954
216,Thailand,15098,12.820224719101123,29.39986357970271,0.18183382074660245,1.8143509074049275,27393.069999999596,2.614312001863512,20.313617697708306,3.0056961186912172,18.82017485759703,284147,214.45723272514832,7.634756995581738,28.51497915385048,25920.0,19.294745160015804,92.70964517429731,48835.0,48.14819944598338,612.1143889315468,139052.0,100.83273,14.8971921
217,Timor-Leste,56,14.0,47.2111098036139,0.16666666666666666,1.7016071428571424,95.28999999999998,2.5033176363201877,14.678571428571429,0.8571428571428571,6.892857142857143,386,24.621261005612478,2.6363636363636362,1.747725795010606,29.0,22.75,36.99324262618783,182.0,35.111111111111114,79.45823501130081,316.0,125.8375756,-8.5151979
218,Togo,414,19.10989010989011,41.61875927176498,0.18382352941176472,1.2090338164251198,500.53999999999957,1.7134340393158192,0.9492753623188406,0.0024154589371980675,1.9057971014492754,789,6.84192425939686,3.0,3.3311821015291834,189.0,2.689655172413793,3.234717897902051,156.0,6.352941176470588,7.73258955179121,324.0,1.0199765,8.7800265
219,Tokelau,2,,,0.0,0.175,0.35,0.1626345596729059,0.0,0.0,1.0,2,0.0,1.0,,1.0,,,0.0,2.0,,2.0,-171.819687,-9.1676396
220,Tonga,30,4.0,5.264435935053794,0.3333333333333333,1.2323333333333328,36.969999999999985,1.5437542312287866,5.8,1.6666666666666667,10.1,303,47.80805732120461,6.142857142857143,12.294017127971522,43.0,11.333333333333334,17.897858344878397,34.0,26.375,67.74308082749116,211.0,-175.202642,-19.9160819
221,Trinidad and Tobago,618,15.916279069767441,22.141272517784596,0.15879828326180256,1.7673462783171496,1092.2199999999984,2.6308194112383556,43.31553398058252,16.89644012944984,57.76699029126213,35700,712.4115827838607,6.5139664804469275,17.637854318628506,1166.0,85.39090909090909,483.1961460038019,9393.0,132.48344370860926,1028.089580106745,20005.0,-60.9821067,10.8677845
222,Tunisia,11366,11.918949343339587,25.600567844694023,0.21772002362669818,1.448606369875075,16464.860000000102,1.9803280917739288,11.027274326939997,2.785588597571705,13.220570121414745,150265,283.73313308072653,5.014821822768843,12.437963451401547,15902.0,13.67251461988304,139.76282049283844,28056.0,25.305162523900574,403.1694252961324,66173.0,9.400138,33.8439408
223,Turkey,52999,11.781937652811736,29.45252707636364,0.13363568428376324,1.9598845261231026,103871.91999999831,2.5909087729977993,17.11000207551086,1.176475027830714,16.87875242929112,894557,219.17764788192318,5.582312576155967,15.215390881093894,87045.0,12.24054258994018,58.127027147827526,145283.0,22.401386581931103,117.32235429892295,310192.0,34.9249653,38.9597594
224,Turkmenistan,230,9.11111111111111,14.782513037565373,0.10884353741496598,1.5519565217391282,356.9499999999995,2.273906877421403,29.526086956521738,0.6869565217391305,12.047826086956523,2771,34.49146935309601,6.413333333333333,8.72104217261771,481.0,9.451612903225806,16.353349703844295,586.0,23.918032786885245,35.11471442855412,1459.0,59.3924609,39.3763807
225,Turks and Caicos Islands,23,1.0,0.0,0.15,1.5765217391304347,36.26,2.40307494056271,3.0434782608695654,0.34782608695652173,17.130434782608695,394,75.25490279880054,2.5714285714285716,2.9358214555806383,18.0,59.0,100.45894683899488,177.0,39.833333333333336,85.57433415847689,239.0,-71.6201783,21.7214683
226,Tuvalu,6,1.0,0.0,0.2,1.0633333333333332,6.38,2.3343235993894824,4.5,0.0,9.833333333333334,59,16.880955739135942,4.0,4.242640687119285,8.0,8.0,9.899494936611665,16.0,12.0,7.0710678118654755,24.0,179.1582918181797,-8.6405212
227,Uganda,3213,18.85132743362832,33.13775396475924,0.18074735987002438,1.6679084967320403,5358.990000000045,2.2294359662512373,11.061002178649238,0.16464363523187053,8.996887643946467,28907,72.69003515430185,5.426426426426427,17.221026442162117,3614.0,7.656401944894651,17.22743004989114,4724.0,15.566780821917808,38.15485724386972,9091.0,32.2166578,1.5333554
228,Ukraine,36865,9.506675954951817,26.53430206729145,0.12555353786358278,2.780804828428035,102514.3699999995,2.931475352722271,37.63510104435101,1.7456123694561236,27.290112572901126,1006050,179.75536144933614,6.594142938265596,18.7103217405074,81286.0,15.736785329018339,75.4161968378312,189644.0,28.995483211181185,158.48854210985877,340233.0,31.2718321,49.4871968
229,United Arab Emirates,10350,32.087236785560805,52.883882673339876,0.1598173515981735,2.1257342995168855,22001.349999999766,2.8435146100641644,24.606376811594203,1.4052173913043478,26.747826086956522,276840,218.57075552141805,8.060011376564278,21.668866677813764,28339.0,18.27306686589466,61.323163764568264,48917.0,33.39666036546944,106.81303062980048,106001.0,53.9994829,24.0002488
230,United Kingdom,146152,17.047998598581064,35.282681130331056,0.1421382742123874,3.0776083803168883,449798.62000007386,3.498050136181788,53.07651622967869,10.633894849198095,90.80115906727242,13270771,5560.893603621187,9.733665223878392,28.200202514985754,658901.0,35.78384144629723,303.713108593207,1912038.0,72.22663162641703,765.5276014318234,4644678.0,-3.2765753,54.7023545
231,United States,764753,23.51369252122882,47.72221494152097,0.1655792150581325,2.54179503709371,1943845.380002526,3.2368769236760095,41.23236783641254,5.62148301477732,54.63435252950953,41781785,1349.3999157228413,8.244198546590795,27.004877410872595,2300692.0,28.54569682816281,258.9778286731524,6405112.0,57.600792126463105,602.3873329803605,14965089.0,-100.445882,39.7837304
232,United States Minor Outlying Islands,3,4.0,,0.3333333333333333,2.33,6.99,3.8635217095287557,4.0,0.0,4.333333333333333,13,7.505553499465135,5.0,,5.0,12.0,,12.0,11.0,,11.0,,
233,Uruguay,3447,13.81606519208382,29.499611327811806,0.13666180758017493,2.9820162460110398,10279.010000000055,3.1799757665010637,34.628952712503626,1.313606034232666,24.83289817232376,85599,145.26445129296064,5.667788057190917,11.618434798797024,6739.0,15.279255319148936,44.93342244964843,17235.0,27.6747311827957,94.07801803559717,30885.0,-56.0201525,-32.8755548
234,Uzbekistan,2746,8.964788732394366,23.733462760349806,0.09532483302975106,1.532876911871825,4209.280000000032,2.1349650925081005,22.687545520757464,0.4461034231609614,11.771667880553533,32325,70.48252075882156,4.781121751025991,9.495274922993994,3495.0,12.94627383015598,53.4887600876073,7470.0,19.96815286624204,63.00845950972294,12540.0,63.9528098,41.32373
235,Vanuatu,30,4.636363636363637,7.419875029577348,0.1,1.1923333333333335,35.77,1.720292042835657,14.266666666666667,1.4666666666666666,23.733333333333334,712,63.28585031880913,8.083333333333334,14.437692672202497,97.0,9.777777777777779,12.497777580211789,88.0,23.363636363636363,31.366455736256615,257.0,168.1069154,-16.5255069
236,"Venezuela, Bolivarian Republic of",6695,18.304078471863708,35.47585241012885,0.12440695835529784,1.4332591486183932,9595.670000000142,2.336679808072174,9.433159073935773,0.8371919342793129,8.024794622852875,53726,126.04696643651432,5.35424091233072,13.767141882948293,7512.0,11.023452157598499,97.05347450899724,11751.0,30.27777777777778,381.10574753715133,37060.0,-66.1109318,8.0018709
237,Viet Nam,52598,41.0450915465524,62.41033587568882,0.13476573030678815,1.2686972888702621,66730.93999999805,2.047643947387961,6.548785124909692,0.3630176052321381,7.5100193923723335,395012,114.89232940753348,4.730683781782276,12.420781451927228,38328.0,10.939703301962036,41.06692750566576,68581.0,20.48955431754875,170.5752956818359,147115.0,108.4265113,13.2904027
238,"Virgin Islands, British",17,57.125,28.296579803421977,0.25,0.7899999999999999,13.429999999999998,1.4659212120710987,0.7058823529411765,0.23529411764705882,1.1176470588235294,19,2.8697202159177575,1.8,1.788854381999832,9.0,14.0,,14.0,2.5,2.1213203435596424,5.0,,
239,"Virgin Islands, U.S.",9,10.666666666666666,16.74315780649915,0.2222222222222222,2.7300000000000004,24.570000000000004,3.6217226564164187,0.0,0.0,4.333333333333333,39,12.257650672131263,4.0,,4.0,7.5,9.192388155425117,15.0,7.0,,7.0,-64.75901597858353,17.7289564
240,Wallis and Futuna,1,,,0.0,0.09,0.09,,0.0,0.0,0.0,0,,,,0.0,,,0.0,,,0.0,-176.204224,-13.289402
241,Western Sahara,14,9.75,14.361406616345072,0.0,0.6950000000000001,9.73,1.1653771261500914,1.2142857142857142,0.0,1.5714285714285714,22,3.030975616334316,3.5,0.7071067811865476,7.0,,,0.0,4.0,,4.0,-13.892143025000001,24.16819605
242,Yemen,995,12.871794871794872,48.533361510276386,0.12138728323699421,1.216793969849241,1210.7099999999948,1.904603042436766,9.305527638190954,0.25326633165829143,7.074371859296482,7039,31.099252038376903,4.203703703703703,8.173421769863541,908.0,7.743589743589744,14.95795043527529,1208.0,15.383783783783784,30.254513798281216,2846.0,47.8915271,16.3471243
243,Zambia,1149,13.719101123595506,21.62304644435766,0.18911917098445596,1.1903394255874646,1367.6999999999969,1.9049946655123924,9.320278503046127,0.15317667536988686,4.891209747606615,5620,58.160922088669054,4.2462311557788945,8.580849794677817,845.0,9.992366412213741,49.136935220041515,1309.0,17.25465838509317,69.78030519988303,2778.0,27.5589884,-14.5189121
244,Zimbabwe,2261,13.816806722689076,26.168099167273073,0.1865222623345367,1.394126492702355,3152.1200000000244,1.9699829970766958,3.0601503759398496,0.21804511278195488,4.176912870411322,9444,27.44977098129581,4.134831460674158,11.082198015992795,1840.0,5.034883720930233,8.181181099614557,1732.0,10.27170868347339,23.900580845846175,3667.0,29.7468414,-18.4554963
